split,date,raw_type,mapped_label,class_index,file_path,file_name,window_index,start_sample,end_sample
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,6,15000,17500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,7,17500,20000
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,0,0,2500
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,1,2500,5000
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,2,5000,7500
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,3,7500,10000
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,4,10000,12500
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,5,12500,15000
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,6,15000,17500
train,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/151314_116851747_ecgdata.csv,151314_116851747_ecgdata.csv,7,17500,20000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,0,0,2500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,1,2500,5000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,2,5000,7500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,3,7500,10000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,4,10000,12500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,5,12500,15000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,6,15000,17500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,7,17500,20000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,8,20000,22500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,9,22500,25000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151411_116846600_ecgdata.csv,151411_116846600_ecgdata.csv,10,25000,27500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,0,0,2500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,1,2500,5000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,2,5000,7500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,3,7500,10000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,4,10000,12500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,5,12500,15000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,6,15000,17500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/152591_116899981_ecgdata.csv,152591_116899981_ecgdata.csv,7,17500,20000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,0,0,2500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,1,2500,5000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,2,5000,7500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,3,7500,10000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,4,10000,12500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,5,12500,15000
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,6,15000,17500
val,2025-07-14,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/VeCou/153100_116821489_ecgdata.csv,153100_116821489_ecgdata.csv,7,17500,20000
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,0,0,2500
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,1,2500,5000
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,2,5000,7500
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,3,7500,10000
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,4,10000,12500
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,5,12500,15000
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,6,15000,17500
test,2025-07-15,Idiov,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/Idiov/152240_117121113_ecgdata.csv,152240_117121113_ecgdata.csv,7,17500,20000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,0,0,2500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,1,2500,5000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,2,5000,7500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,3,7500,10000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,4,10000,12500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,5,12500,15000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,6,15000,17500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/149836_117057235_ecgdata.csv,149836_117057235_ecgdata.csv,7,17500,20000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,0,0,2500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,1,2500,5000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,2,5000,7500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,3,7500,10000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,4,10000,12500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,5,12500,15000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,6,15000,17500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/152221_116847112_ecgdata.csv,152221_116847112_ecgdata.csv,7,17500,20000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,0,0,2500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,1,2500,5000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,2,5000,7500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,3,7500,10000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,4,10000,12500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,5,12500,15000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,6,15000,17500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/152784_117117112_ecgdata.csv,152784_117117112_ecgdata.csv,7,17500,20000
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,0,0,2500
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,1,2500,5000
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,2,5000,7500
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,3,7500,10000
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,4,10000,12500
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,5,12500,15000
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,6,15000,17500
train,2025-07-13,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/EctVe/152877_116625128_ecgdata.csv,152877_116625128_ecgdata.csv,7,17500,20000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,0,0,2500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,1,2500,5000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,2,5000,7500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,3,7500,10000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,4,10000,12500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,5,12500,15000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,6,15000,17500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150699_117008167_ecgdata.csv,150699_117008167_ecgdata.csv,7,17500,20000
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,0,0,2500
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,1,2500,5000
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,2,5000,7500
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,3,7500,10000
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,4,10000,12500
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,5,12500,15000
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,6,15000,17500
train,2025-07-15,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/VeCou/150831_117005076_ecgdata.csv,150831_117005076_ecgdata.csv,7,17500,20000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,0,0,2500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,1,2500,5000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,2,5000,7500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,3,7500,10000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,4,10000,12500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,5,12500,15000
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,6,15000,17500
train,2025-07-14,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-14/EctVe/153264_116882125_ecgdata.csv,153264_116882125_ecgdata.csv,7,17500,20000
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,0,0,2500
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,1,2500,5000
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,2,5000,7500
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,3,7500,10000
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,4,10000,12500
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,5,12500,15000
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,6,15000,17500
train,2025-07-13,VeCou,B,5,/Users/Sonny/Research/Ecgdata/2025-07-13/VeCou/152795_116714784_ecgdata.csv,152795_116714784_ecgdata.csv,7,17500,20000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,0,0,2500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,1,2500,5000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,2,5000,7500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,3,7500,10000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,4,10000,12500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,5,12500,15000
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,6,15000,17500
train,2025-07-15,EctVe,B,5,/Users/Sonny/Research/Ecgdata/2025-07-15/EctVe/150970_117025343_ecgdata.csv,150970_117025343_ecgdata.csv,7,17500,20000
